 100  1010 2005    3 20 26 22  1162 151A3-1 4   2AY 20.0000 25.6000 22.1837               6                        SPIRIT
 100  1010 2005    3 23 33 27  1011 151M4-1 4   2MY 22.7901 33.3934 26.5894               6                        SPIRIT
 100  1010 2020    4 20 26 22  1162 151A3-1 4   2AY 20.0000 25.6000 22.1837               6                        CONCORD
 100  1010 2020    4 23 34 27  1011 151M4-1 4   2MY 22.9185 33.5810 26.7390               6                        CONCORD
 100  1010 2025    7 20 26 22  1162 151A3-1 4   2AY 20.0000 25.6000 22.1837               6                        CONCORD WAGON
 100  1010 2025    7 23 34 27  1011 151M4-1 4   2MY 22.9185 33.5810 26.7390               6                        CONCORD WAGON
 100  1020 2005    3 20 26 22  1162 258A3-1 6   2LY 19.6687 25.8398 22.0370               6                        SPIRIT                          (FFS)
 100  1020 2005    3 19 28 22  1223 258M4-1 6   2MY 19.0499 28.1943 22.3054               6                        SPIRIT                          (FFS)
 100  1020 2020    4 19 26 22  1223 258A3-1 6   2LY 18.7957 26.2653 21.5541               6                        CONCORD                         (FFS)
 100  1020 2020    4 19 28 22  1223 258M4-1 6   2MY 18.5995 28.4944 22.0443               6                        CONCORD                         (FFS)
 100  1020 2025    7 19 26 22  1223 258A3-1 6   2LY 18.7957 26.2653 21.5541               6                        CONCORD WAGON                   (FFS)
 100  1020 2025    7 19 28 22  1223 258M4-1 6   2MY 18.5995 28.4944 22.0443               6                        CONCORD WAGON                   (FFS)
 100  171051505   18 22 29 24  1058 151M4-1 4   2MY 21.6082 28.8822 24.3701               6                        EAGLE 4WD
 100  171051510   18 20 23 21  1162 151A3-1 4   2AY 19.5000 22.8000 20.8586               6                        EAGLE: KAMMBACK,SX/4 4WD
 100  171051510   18 22 29 24  1058 151M4-1 4   2MY 21.6082 28.8822 24.3701               6                        EAGLE: KAMMBACK,SX/4 4WD
 100  171085005   18 19 21 20  1223 151A3-1 4   2AY 18.8000 21.4000 19.8873               6                        JEEP: SCRAMBLER, CJ-5/7 4WD
 100  171085005   18 22 27 24  1058 151M4-1 4   2MY 21.9000 26.8000 23.8634               6                        JEEP: SCRAMBLER, CJ-5/7 4WD
 110  172051505   18 16 22 19  1453 258A3-1 6   2LY 16.3968 22.4639 18.6653               6                        EAGLE 4WD
 100  172051505   18 17 26 20  1367 258M4-1 6   2MY 17.3000 25.9000 20.3391               6                        EAGLE 4WD
 110  172051510   18 18 25 20  1293 258A3-1 6   2LY 17.7978 24.8996 20.4185               6                        EAGLE: KAMMBACK,SX/4 4WD
 100  172051510   18 17 26 20  1367 258M4-1 6   2MY 17.3000 25.9000 20.3391               6                        EAGLE: KAMMBACK,SX/4 4WD
 100  172085005   18 17 21 18  1367 258A3-1 6   2LY 16.7000 20.7000 18.2905               6                        JEEP: SCRAMBLER, CJ-5/7 4WD
 100  172085005   18 17 24 20  1367 258M4-1 6   2MY 17.3000 23.7000 19.6931               6                        JEEP: SCRAMBLER, CJ-5/7 4WD
 100  172085010   18 16 21 18  1453 258A3-1 6   2LY 15.7794 21.4224 17.9014               6                        CHEROKEE/WAGONEER 4WD
 100  172085010   18 15 22 18  1551 258M4-1 6   2MY 15.4053 21.8655 17.7676               6                        CHEROKEE/WAGONEER 4WD
 100  172085015   13 16 21 18  1453 258A3-1 6   2LY 15.7794 21.4224 17.9014               6                        J10 PICKUP 4WD
 100  172085015   13 15 22 18  1551 258M4-1 6   2MY 15.4053 21.8655 17.7676               6                        J10 PICKUP 4WD
 100  173085005   18 15 20 17  1551 304A3-1 8   2LY 14.9000 20.1000 16.8632               6                        JEEP: SCRAMBLER, CJ-5/7 4WD
 100  173085005   18 15 22 17  1551 304M4-1 8   2MY 14.8000 22.0000 17.3561               6                        JEEP: SCRAMBLER, CJ-5/7 4WD
 100  174085010   18 13 18 15  1788 360A3-1 8   2LY 12.8926 18.0688 14.8006               6                        CHEROKEE/WAGONEER 4WD
 100  174085010   18 13 19 15  1788 360M4-1 8   2MY 13.2759 18.9644 15.3475               6                        CHEROKEE/WAGONEER 4WD
 100  174085015   13 13 18 15  1788 360A3-1 8   2LY 12.8926 18.0688 14.8006               6                        J10 PICKUP 4WD
 100  174085015   13 13 19 15  1788 360M4-1 8   2MY 13.2759 18.9644 15.3475               6                        J10 PICKUP 4WD
 100  174085020   13 13 18 15  1788 360A3-1 8   2LY 12.8926 18.0688 14.8006               6                        J20 PICKUP 4WD
 100  174085020   13 13 15 14  1788 360C4-1 8   2CY 12.8000 15.4000 13.8524               6                        J20 PICKUP 4WD
 001  201016005    4 25 35 29   930 105A3-1 4   2AY 25.2002 34.8379 28.7835               6                        OMNI                            (FFS)
 001  201016005    4 28 43 33   830 105M4-1 4   2MY 28.0190 43.3527 33.3228               6                        OMNI                            (FFS)
 001  201016007    3 25 35 29   930 105A3-1 4   2AY 25.2002 34.8379 28.7835               6                        024/DE TOMASO                   (FFS)
 001  201016007    3 27 41 32   860 105M4-1 4   2MY 26.7842 40.7527 31.6689               6                        024/DE TOMASO                   (FFS)
 001  201032005    4 25 35 29   930 105A3-1 4   2AY 25.2002 34.8379 28.7835               6                        HORIZON                         (FFS)
 001  201032005    4 28 43 33   830 105M4-1 4   2MY 28.0190 43.3527 33.3228               6                        HORIZON                         (FFS)
 001  201032007    3 25 35 29   930 105A3-1 4   2AY 25.2002 34.8379 28.7835               6                        TC3/TURISMO                     (FFS)
 001  201032007    3 27 41 32   860 105M4-1 4   2MY 26.7842 40.7527 31.6689               6                        TC3/TURISMO                     (FFS)
 001  201716005    4 30 50 37   774 105M4-2 4   2MY 30.4000 49.8000 36.8619               6                        OMNI                            (CAL)(FFS)
 001  201732005    4 30 50 37   774 105M4-2 4   2MY 30.4000 49.8000 36.8619               6                        HORIZON                         (CAL)(FFS)
 001  201816007    3 30 50 37   774 105M4-2 4   2MY 30.4000 49.9422 36.8969               6                        024/DE TOMASO                   (CAL)(FFS)
 001  201832007    3 30 50 37   774 105M4-2 4   2MY 30.4000 49.9422 36.8969               6                        TC3/TURISMO                     (CAL)(FFS)
 001  211016005    4 24 35 28   970 135A3-1 4   2AY 24.1031 35.2366 28.0983               6                        OMNI                            (FFS)
 001  211016005    4 25 41 30   930 135M4-2 4   2MY 25.1898 40.9179 30.4582               6                        OMNI                            (FFS)
 001  211016007    3 24 35 28   970 135A3-1 4   2AY 23.6375 34.7370 27.6072               6                        024/DE TOMASO                   (FFS)
 001  211016007    3 25 41 30   930 135M4-2 4   2MY 25.1898 40.9179 30.4582               6                        024/DE TOMASO                   (FFS)
 001  211016050    5 24 35 28   970 135A3-1 4   2AY 23.5858 34.6811 27.5525               6                        ARIES                           (FFS)
 001  211016050    5 25 41 30   930 135M4-2 4   2MY 25.1276 40.8939 30.4022               6                        ARIES                           (FFS)
 001  211016055    8 23 34 27  1011 135A3-1 4   2AY 23.2314 34.2968 27.1772               6                        ARIES WAGON                     (FFS)
 001  211016055    8 24 40 29   970 135M4-2 4   2MY 24.1309 40.4970 29.4948               6                        ARIES WAGON                     (FFS)
 001  211032005    4 24 35 28   970 135A3-1 4   2AY 24.1031 35.2366 28.0983               6                        HORIZON                         (FFS)
 001  211032005    4 25 41 30   930 135M4-2 4   2MY 25.1898 40.9179 30.4582               6                        HORIZON                         (FFS)
 001  211032007    3 24 35 28   970 135A3-1 4   2AY 23.6584 34.7594 27.6292               6                        TC3/TURISMO                     (FFS)
 001  211032007    3 25 41 30   930 135M4-2 4   2MY 25.1898 40.9179 30.4582               6                        TC3/TURISMO                     (FFS)
 001  211032060    5 24 35 28   970 135A3-1 4   2AY 23.5855 34.6808 27.5521               6                        RELIANT                         (FFS)
 001  211032060    5 25 41 30   930 135M4-2 4   2MY 25.1234 40.8923 30.3984               6                        RELIANT                         (FFS)
 001  211032065    8 23 34 27  1011 135A3-1 4   2AY 23.2314 34.2968 27.1772               6                        RELIANT WAGON                   (FFS)
 001  211032065    8 24 40 29   970 135M4-2 4   2MY 24.1309 40.4970 29.4948               6                        RELIANT WAGON                   (FFS)
 001  221016050    5 23 31 26  1011 156A3-1 4   2AY 23.0314 31.3270 26.1472               6                        ARIES
