 100  309624055    5 11 18 14   750 400     8   2AY 11.4000 17.6000 13.5476( 6.6L)        7                        CONTINENTAL MARK V
 100  309670025   11 12 18 14   750 400     8   2AY 11.6000 17.7000 13.7292( 6.6L)        7                        RANCHERO
 100  311270010   11 13 18 15   700 302     8   2AY 13.3000 17.5464 14.9254( 5.0L)        7                        PICKUP
 110  410312005    3 22 29 24   438  98     4   1AY 21.6894 28.8433 24.4143( 1.6L)        7                        CHEVETTE
 110  410312005    3 27 36 30   350  98     4   1MY 26.7052 35.7533 30.1373( 1.6L)        7                        CHEVETTE
 100  411712020    4 15 20 17   617 250     6   1AY 15.1873 20.4438 17.1745               7                        NOVA
 100  411712025    3 15 20 17   617 250     6   1AY 15.1263 20.4131 17.1218               7                        CAMARO
 100  411712040    6 15 20 17   617 250     6   1AY 15.1263 20.4131 17.1218               7                        CHEVROLET
 100  412155015   11 14 17 15   700 250     6   1AY 13.8456 16.9524 15.0901               7                        CHEV. PICKUP
 100  412155015   11 15 19 16   656 250     6   1MY 14.5249 19.3265 16.3532               7                        CHEV. PICKUP
 100  412155020   12 14 17 15   700 250     6   1AY 14.0152 17.0905 15.2500               7                        CHEV. VAN
 100  412155020   12 15 19 16   656 250     6   1MY 14.6280 19.4293 16.4582               7                        CHEV. VAN
 100  412180005   11 14 17 15   700 250     6   1AY 13.8506 16.9564 15.0948               7                        GMC PICKUP
 100  412180005   11 15 19 16   656 250     6   1MY 14.5263 19.3278 16.3546               7                        GMC PICKUP
 100  412180010   12 14 17 15   700 250     6   1AY 14.0061 17.0832 15.2415               7                        GMC VAN
 100  412180010   12 15 19 16   656 250     6   1MY 14.6213 19.4226 16.4514               7                        GMC VAN
 110  412555015   11 13 17 15   700 350     8   4AY 12.9000 17.1000 14.5030               7                        CHEV. PICKUP                    (GM-CHEV)
 100  412555015   11 14 18 15   700 350     8   4MY 13.6487 18.0778 15.3399               7                        CHEV. PICKUP                    (GM-CHEV)
