 100  413355065   12 15 20 17   700 250M3-1 6   2MY 15.3100 20.1299 17.1588( 4.1L)        7                        G10
 100  413380060   11 15 20 17   700 250A3-1 6   2AY 15.0759 20.1123 16.9906( 4.1L)        7                        C15
 100  413380065   12 15 20 17   700 250A3-1 6   2AY 15.0757 20.1120 16.9903( 4.1L)        7                        G15
 100  413380065   12 15 20 17   700 250M3-1 6   2MY 15.3038 20.1114 17.1485( 4.1L)        7                        G15
 100  413455060   11 15 20 17   700 250M3-1 6   2CY 15.3176 20.1551 17.1723( 4.1L)        7                        C10
 100  413480060   11 15 20 17   700 250M3-1 6   2CY 15.3310 20.1925 17.1938( 4.1L)        7                        C15
 100  414512010    3 14 20 16   750 305A3-1 8   2AY 13.6000 20.2000 15.9443( 5.0L)        7                        MONZA
 100  414512020    4 13 19 15   807 305A3-1 8   2AY 13.1000 19.0000 15.2279( 5.0L)        7                        NOVA
 100  414512025    3 13 19 15   807 305A3-1 8   2AY 13.1000 19.0000 15.2279( 5.0L)        7                        CAMARO
 100  414512040    6 13 19 15   807 305A3-1 8   2AY 13.1000 19.0000 15.2279( 5.0L)        7                        IMPALA/CAPRICE
 100  414529010    3 14 20 16   750 305A3-1 8   2AY 13.6000 20.2000 15.9443( 5.0L)        7                        STARFIRE
 100  414533005    3 14 20 16   750 305A3-1 8   2AY 13.6000 20.2000 15.9443( 5.0L)        7                        SUNBIRD
 100  414533015    4 13 19 15   807 305A3-1 8   2AY 13.1000 19.0000 15.2279( 5.0L)        7                        PHOENIX
 100  414533020    3 13 19 15   807 305A3-1 8   2AY 13.1000 19.0000 15.2279( 5.0L)        7                        FIREBIRD
 110  4160 8020    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        CENTURY
 110  4160 8022    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        REGAL
 100  4160 8025    8 14 19 16   750 305A3-1 8   4AY 13.9000 18.7000 15.7152( 5.0L)        7                        CENTURY WAGON
 110  416012030    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        MALIBU
 100  416012035    8 14 19 16   750 305A3-1 8   4AY 13.9000 18.7000 15.7152( 5.0L)        7                        MALIBU WAGON
 110  416012050    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        MONTE CARLO
 110  416029015    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        CUTLASS SALON
 110  416029018    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        CUTLASS SUPREME
 100  416029020    8 14 19 16   750 305A3-1 8   4AY 13.9000 18.7000 15.7152( 5.0L)        7                        CUTLASS WAGON
 110  416033025    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        LEMANS/GRAND AM
 100  416033030    8 14 19 16   750 305A3-1 8   4AY 13.9000 18.7000 15.7152( 5.0L)        7                        LEMANS SAFARI WAGON
 110  416033055    5 16 21 18   656 305A3-1 8   4AY 15.7000 20.7499 17.6309( 5.0L)        7                        GRAND PRIX
 100  416555025   11 14 19 16   750 305A3-1 8   4AY 13.9000 18.7000 15.7152( 5.0L)        7                        EL CAMINO
 100  416580015   11 14 19 16   750 305A3-1 8   4AY 13.9000 18.7000 15.7152( 5.0L)        7                        CABALLERO
 110  4180 8005    4 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        SKYLARK                         (GM-CHEV)
1010  4180 8025    8 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        CENTURY WAGON                   (GM-CHEV)
 110  418012020    4 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        NOVA                            (GM-CHEV)
 110  418012025    3 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        CAMARO                          (GM-CHEV)
 110  418012030    5 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        MALIBU                          (GM-CHEV)
1010  418012035    8 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        MALIBU WAGON                    (GM-CHEV)
 110  418012040    6 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        IMPALA/CAPRICE                  (GM-CHEV)
 110  418012045    9 13 16 14   807 350A3-1 8   4AY 12.7000 16.2000 14.0677( 5.7L)        7                        IMPALA/CAPRICE WAGON            (GM-CHEV)
 110  418012055    1 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        CORVETTE                        (GM-CHEV)
 110  418029005    4 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        OMEGA                           (GM-CHEV)
1010  418029020    8 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        CUTLASS WAGON                   (GM-CHEV)
 110  418033015    4 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        PHOENIX                         (GM-CHEV)
1010  418033020    3 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        FIREBIRD                        (GM-CHEV)
1010  418033030    8 13 17 15   807 350A3-1 8   4AY 13.3992 17.0585 14.8308( 5.7L)        7                        LEMANS SAFARI WAGON             (GM-CHEV)
1010  418555025   11 14 19 16   750 350A3-1 8   4AY 14.2993 19.3488 16.2020( 5.7L)        7                        EL CAMINO                       (GM-CHEV)
1010  418580015   11 14 19 16   750 350A3-1 8   4AY 14.2993 19.3488 16.2020( 5.7L)        7                        CABALLERO                       (GM-CHEV)
 110  418855060   11 13 15 14   807 350A3-1 8   4AY 12.6000 15.0000 13.5776( 5.7L)        7                        C10                             (GM-CHEV)
 110  418855065   12 13 15 14   807 350A3-1 8   4AY 12.5686 14.9523 13.5399( 5.7L)        7                        G10                             (GM-CHEV)
 100  418855065   12 12 17 14   875 350M3-1 8   4MY 11.9448 17.3464 13.8914( 5.7L)        7                        G10                             (GM-CHEV)
 110  418880060   11 13 15 14   807 350A3-1 8   4AY 12.6000 15.0000 13.5776( 5.7L)        7                        C15                             (GM-CHEV)
 110  418880065   12 13 15 14   807 350A3-1 8   4AY 12.5587 14.9373 13.5281( 5.7L)        7                        G15                             (GM-CHEV)
 100  418880065   12 12 17 14   875 350M3-1 8   4MY 11.9448 17.3464 13.8914( 5.7L)        7                        G15                             (GM-CHEV)
 100  418955060   11 12 17 14   875 350M3-1 8   4CY 11.9448 17.3464 13.8914( 5.7L)        7                        C10                             (GM-CHEV)
 100  418980060   11 12 17 14   875 350M3-1 8   4CY 11.9448 17.3464 13.8914( 5.7L)        7                        C15                             (GM-CHEV)
 100  422012010    3 20 26 22   525 151A3-1 4   2AY 19.9000 25.9000 22.2159( 2.5L)        7                        MONZA                           (3WAY CAT)
 100  422012010    3 20 28 23   525 151M4-1 4   2MY 20.1000 28.5000 23.1735( 2.5L)        7                        MONZA                           (3WAY CAT)
