 001  202816007    3 30 50 37   774 105M4-2 4   2MY 30.4000 49.9422 36.8969               6                        024/DE TOMASO                   (FFS)
 001  202832007    3 30 50 37   774 105M4-2 4   2MY 30.4000 49.9422 36.8969               6                        TC3/TURISMO                     (FFS)
 001  215016005    4 23 34 27  1011 135A3-1 4   2AY 23.0247 34.2261 27.0013               6                        OMNI                            (FFS)
 001  215016005    4 24 39 29   970 135M4-2 4   2MY 24.1703 39.0584 29.1746               6                        OMNI                            (FFS)
 001  215016007    3 23 33 27  1011 135A3-1 4   2AY 23.1900 33.4652 26.9078               6                        024/DE TOMASO                   (FFS)
 001  215016007    3 24 39 29   970 135M4-2 4   2MY 24.1703 39.0584 29.1746               6                        024/DE TOMASO                   (FFS)
 001  215016050    5 23 33 27  1011 135A3-1 4   2AY 23.1900 33.4652 26.9078               6                        ARIES                           (FFS)
 001  215016050    5 24 39 29   970 135M4-2 4   2MY 24.1777 38.9802 29.1608               6                        ARIES                           (FFS)
 001  215016055    8 23 33 27  1011 135A3-1 4   2AY 23.1900 33.4652 26.9078               6                        ARIES WAGON                     (FFS)
 001  215016055    8 24 38 29   970 135M4-2 4   2MY 24.2576 38.1522 29.0123               6                        ARIES WAGON                     (FFS)
 001  215032005    4 23 34 27  1011 135A3-1 4   2AY 23.0247 34.2261 27.0013               6                        HORIZON                         (FFS)
 001  215032005    4 24 39 29   970 135M4-2 4   2MY 24.1703 39.0584 29.1746               6                        HORIZON                         (FFS)
 001  215032007    3 23 33 27  1011 135A3-1 4   2AY 23.1900 33.4652 26.9078               6                        TC3/TURISMO                     (FFS)
 001  215032007    3 24 39 29   970 135M4-2 4   2MY 24.1703 39.0584 29.1746               6                        TC3/TURISMO                     (FFS)
 001  215032060    5 23 33 27  1011 135A3-1 4   2AY 23.1900 33.4652 26.9078               6                        RELIANT                         (FFS)
 001  215032060    5 24 39 29   970 135M4-2 4   2MY 24.1783 38.9738 29.1597               6                        RELIANT                         (FFS)
 001  215032065    8 23 33 27  1011 135A3-1 4   2AY 23.1900 33.4652 26.9078               6                        RELIANT WAGON                   (FFS)
 001  215032065    8 24 38 29   970 135M4-2 4   2MY 24.2576 38.1522 29.0123               6                        RELIANT WAGON                   (FFS)
 001  225016050    5 21 28 24  1107 156A3-1 4   2AY 21.3468 27.8725 23.8607               6                        ARIES
 001  225016055    8 21 28 24  1107 156A3-1 4   2AY 21.3468 27.8725 23.8607               6                        ARIES WAGON
 001  225032060    5 21 28 24  1107 156A3-1 4   2AY 21.3468 27.8725 23.8607               6                        RELIANT
 001  225032065    8 21 28 24  1107 156A3-1 4   2AY 21.3468 27.8725 23.8607               6                        RELIANT WAGON
 001  235013005    5 17 23 19  1367 225A3-1 6   1AY 17.0829 22.9167 19.2930               6                        LEBARON                         (FFS)
 001  235013010    8 17 22 19  1367 225A3-1 6   1AY 16.5124 22.3667 18.7170               6                        LEBARON WAGON                   (FFS)
 001  235013015    5 17 22 19  1367 225A3-1 6   1AY 16.5124 22.3667 18.7170               6                        CORDOBA                         (FFS)
 001  235016040    5 17 23 19  1367 225A3-1 6   1AY 16.8418 22.6856 19.0501               6                        DIPLOMAT                        (FFS)
 001  235016045    8 17 22 19  1367 225A3-1 6   1AY 16.5124 22.3667 18.7170               6                        DIPLOMAT WAGON                  (FFS)
 001  235016075    5 18 24 20  1293 225A3-1 6   1AY 17.7000 23.5000 19.9114               6                        MIRADA                          (FFS)
 001  255013005    5 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        LEBARON                         (FFS)
 001  255013010    8 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        LEBARON WAGON                   (FFS)
 001  255013015    5 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        CORDOBA                         (FFS)
 001  255013020    6 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        NEWPORT/NEW YORKER              (FFS)
 001  255016040    5 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        DIPLOMAT                        (FFS)
 001  255016045    8 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        DIPLOMAT WAGON                  (FFS)
 001  255016070    6 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        ST. REGIS                       (FFS)
 001  255016075    5 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        MIRADA                          (FFS)
 001  255032030    6 16 24 19  1453 318A3-1 8   4LY 15.6606 24.3776 18.6638               6                        GRAN FURY                       (FFS)
 001  265021410    5 15 23 18  1551 318A3-1 8  FILY 14.7000 23.4000 17.6536               6                        IMPERIAL                        (FFS)
 001  281565010   12 16 19 17  1453 225A3-1 6   1LY 15.5526 19.2002 17.0065               6                        D150 PICKUP 2WD
 001  281565010   12 18 24 20  1293 225M4-2 6   1MY 17.8114 23.5062 19.9908               6                        D150 PICKUP 2WD
 001  281565030   15 15 19 17  1551 225A3-1 6   1LY 15.3000 18.7000 16.6634               6                        B150/B250 WAGON 2WD
 001  281565030   15 17 23 20  1367 225M4-2 6   1MY 17.4906 22.6890 19.5012               6                        B150/B250 WAGON 2WD
 001  281565045   14 15 19 17  1551 225A3-1 6   1LY 15.3000 18.7000 16.6634               6                        B150/B250 VAN 2WD
 001  281565045   14 18 24 20  1293 225M4-2 6   1MY 17.8145 23.5143 19.9956               6                        B150/B250 VAN 2WD
 001  281591010   15 15 19 17  1551 225A3-1 6   1LY 15.3000 18.7000 16.6634               6                        PB150/PB250 VOYAGER 2WD
 001  281591010   15 17 23 20  1367 225M4-2 6   1MY 17.4906 22.6890 19.5012               6                        PB150/PB250 VOYAGER 2WD
 001  283565010   12 13 18 15  1788 318A3-1 8   4AY 13.1000 18.1000 14.9596               6                        D150 PICKUP 2WD
 001  283565010   12 14 21 16  1660 318M4-2 8   4MY 13.7109 20.5387 16.1228               6                        D150 PICKUP 2WD
 001  283565015   12 13 18 15  1788 318A3-1 8   4AY 12.6000 18.0000 14.5665               6                        D250 PICKUP 2WD
 001  283565015   12 12 17 14  1937 318C4-1 8   4CY 12.1000 16.8000 13.8427               6                        D250 PICKUP 2WD
 001  283565030   15 13 18 15  1788 318A3-1 8   4AY 12.6243 18.0050 14.5859               6                        B150/B250 WAGON 2WD
 001  283565030   15 14 21 16  1660 318M4-2 8   4MY 13.5173 20.7780 16.0395               6                        B150/B250 WAGON 2WD
 001  283565045   14 13 18 15  1788 318A3-1 8   4AY 13.0756 18.0953 14.9406               6                        B150/B250 VAN 2WD
 001  283565045   14 14 21 16  1660 318M4-2 8   4MY 13.7030 20.5483 16.1194               6                        B150/B250 VAN 2WD
 001  283565050   14 13 18 15  1788 318A3-1 8   4AY 12.6000 18.0000 14.5665               6                        B350 VAN 2WD
 001  283565060   14 11 15 13  2113 318A3-1 8   4AY 11.4000 14.9000 12.7475               6                        B250 VAN CONVERSION 2WD
 001  283591010   15 13 18 15  1788 318A3-1 8   4AY 12.6197 18.0041 14.5821               6                        PB150/PB250 VOYAGER 2WD
 001  283591010   15 14 21 16  1660 318M4-2 8   4MY 13.5000 20.8000 16.0320               6                        PB150/PB250 VOYAGER 2WD
 001  284565010   12 13 18 15  1788 360A3-1 8   4AY 12.6000 18.2000 14.6250               6                        D150 PICKUP 2WD
 001  284565015   12 12 16 13  1937 360A3-1 8   4AY 11.8000 15.9000 13.3490               6                        D250 PICKUP 2WD
 001  284565030   15 12 16 13  1937 360A3-1 8   4AY 11.5110 15.5991 13.0500               6                        B150/B250 WAGON 2WD
 001  284565035   15 10 14 12  2325 360A3-1 8   4AY 10.3000 14.3000 11.7832               6                        B350 WAGON 2WD
 001  284565045   14 13 18 14  1788 360A3-1 8   4AY 12.5018 17.8999 14.4648               6                        B150/B250 VAN 2WD
 001  284565050   14 12 16 13  1937 360A3-1 8   4AY 11.8000 15.9000 13.3490               6                        B350 VAN 2WD
 001  284565060   14 10 13 11  2325 360A3-1 8   4AY 10.0000 12.8000 11.0919               6                        B250 VAN CONVERSION 2WD
 001  284565080   19 10 13 11  2325 360A3-1 8   4AY 10.0000 12.8000 11.0919               6                        D250 PICKUP CAB CHASSIS
 001  284591010   15 12 16 13  1937 360A3-1 8   4AY 11.5143 15.6025 13.0534               6                        PB150/PB250 VOYAGER 2WD
 001  284591015   15 10 14 12  2325 360A3-1 8   4AY 10.3000 14.3000 11.7832               6                        PB350 VOYAGER 2WD
 001  293565020   13 12 16 14  1937 318A3-1 8   4AY 12.1762 16.2866 13.7362               6                        W150 PICKUP 4WD
 001  293565025   13 12 16 14  1937 318A3-1 8   4AY 12.1762 16.2866 13.7362               6                        W250 PICKUP 4WD
 001  293565075   18 12 16 14  1937 318A3-1 8   4AY 12.1762 16.2866 13.7362               6                        AW150 RAMCHARGER 4WD
 001  293591030   18 12 16 14  1937 318A3-1 8   4AY 12.1762 16.2866 13.7362               6                        PW150 TRAILDUSTER 4WD
 001  294565020   13 12 17 14  1937 360A3-1 8   4AY 12.2000 16.7000 13.8835               6                        W150 PICKUP 4WD
 001  294565025   13 12 17 14  1937 360A3-1 8   4AY 12.2000 16.7000 13.8835               6                        W250 PICKUP 4WD
 001  294565075   18 12 16 13  1937 360A3-1 8   4AY 11.7000 15.7000 13.2151               6                        AW150 RAMCHARGER 4WD
 001  294591030   18 12 16 13  1937 360A3-1 8   4AY 11.7000 15.7000 13.2151               6                        PW150 TRAILDUSTER 4WD
 100  325019030    4 28 44 33   830  98M4-2 4   2MY 27.5967 44.1991 33.2103( 1.6L)        6                        ESCORT
 100  325024030    4 28 44 33   830  98M4-2 4   2MY 27.5967 44.1991 33.2103( 1.6L)        6                        LYNX
 100  325219035    7 27 42 32   860  98M4-2 4   2MY 26.6400 41.9524 31.8755( 1.6L)        6                        ESCORT WAGON
 100  325224035    7 27 42 32   860  98M4-2 4   2MY 26.6400 41.9524 31.8755( 1.6L)        6                        LYNX WAGON
 100  325319030    4 25 35 29   930  98A3-1 4   2AY 24.9000 34.7000 28.5253( 1.6L)        6                        ESCORT
 100  325319035    7 25 35 29   930  98A3-1 4   2AY 24.9000 34.7000 28.5253( 1.6L)        6                        ESCORT WAGON
 100  325324030    4 25 35 29   930  98A3-1 4   2AY 24.9000 34.7000 28.5253( 1.6L)        6                        LYNX
 100  325324035    7 25 35 29   930  98A3-1 4   2AY 24.9000 34.7000 28.5253( 1.6L)        6                        LYNX WAGON
 100  335019015    3 22 31 25  1058 140A3-1 4   2AY 21.8155 30.8000 25.1119( 2.3L)        6                        MUSTANG                         (FFS)
 100  335019019    5 22 31 25  1058 140A3-1 4   2AY 21.8155 30.8000 25.1119( 2.3L)        6                        FAIRMONT                        (FFS)
 100  335019025    5 22 31 25  1058 140A3-1 4   2AY 21.8155 30.8000 25.1119( 2.3L)        6                        GRANADA                         (FFS)
 100  335024010    3 22 31 25  1058 140A3-1 4   2AY 21.8155 30.8000 25.1119( 2.3L)        6                        CAPRI                           (FFS)
 100  335024016    5 22 31 25  1058 140A3-1 4   2AY 21.8155 30.8000 25.1119( 2.3L)        6                        ZEPHYR                          (FFS)
 100  335024020    5 22 31 25  1058 140A3-1 4   2AY 21.8155 30.8000 25.1119( 2.3L)        6                        COUGAR                          (FFS)
 100  335219015    3 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        MUSTANG                         (FFS)
 100  335219019    5 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        FAIRMONT                        (FFS)
 100  335219021    8 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        FAIRMONT WAGON                  (FFS)
 100  335219025    5 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        GRANADA                         (FFS)
 100  335224010    3 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        CAPRI                           (FFS)
 100  335224016    5 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        ZEPHYR                          (FFS)
 100  335224017    8 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        ZEPHYR WAGON                    (FFS)
 100  335224020    5 23 33 27  1011 140M4-1 4   2MY 22.9820 33.4735 26.7557( 2.3L)        6                        COUGAR                          (FFS)
 100  335319015    3 21 36 26  1107 140M5-2 4   2MY 21.4720 36.4490 26.3430( 2.3L)        6                        MUSTANG                         (FFS)
 100  335324010    3 21 36 26  1107 140M5-2 4   2MY 21.4720 36.4490 26.3430( 2.3L)        6                        CAPRI                           (FFS)
 100  345019015    3 20 28 23  1162 200A3-1 6   1AY 19.8000 27.5000 22.6545( 3.3L)        6                        MUSTANG
 100  345019015    3 20 30 23  1162 200M4-2 6   1MY 20.1000 29.5000 23.4646( 3.3L)        6                        MUSTANG
 100  345019019    5 20 28 23  1162 200A3-1 6   1AY 19.8000 27.5000 22.6545( 3.3L)        6                        FAIRMONT
 100  345019021    8 18 24 20  1293 200A3-1 6   1AY 18.2575 23.8486 20.4109( 3.3L)        6                        FAIRMONT WAGON
 100  345019055    5 18 24 20  1293 200A3-1 6   1AY 18.1000 23.5000 20.1875( 3.3L)        6                        THUNDERBIRD
 100  345024010    3 20 28 23  1162 200A3-1 6   1AY 19.8000 27.5000 22.6545( 3.3L)        6                        CAPRI
 100  345024010    3 20 30 23  1162 200M4-2 6   1MY 20.1000 29.5000 23.4646( 3.3L)        6                        CAPRI
 100  345024016    5 20 28 23  1162 200A3-1 6   1AY 19.8000 27.5000 22.6545( 3.3L)        6                        ZEPHYR
 100  345024017    8 18 24 20  1293 200A3-1 6   1AY 18.1000 23.5000 20.1875( 3.3L)        6                        ZEPHYR WAGON
 100  345024025    5 18 24 20  1293 200A3-1 6   1AY 18.1000 23.5000 20.1875( 3.3L)        6                        XR7
 100  345119025    5 19 25 21  1223 200A3-1 6   1AY 18.8525 25.2044 21.2640( 3.3L)        6                        GRANADA
 100  345124020    5 19 25 21  1223 200A3-1 6   1AY 18.5708 24.5547 20.8582( 3.3L)        6                        COUGAR
 100  357019015    3 20 28 22  1162 255A3-1 8   2AY 19.5000 27.5000 22.4372( 4.2L)        6                        MUSTANG                         (FFS)
 100  357019019    5 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        FAIRMONT                        (FFS)
 100  357019021    8 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        FAIRMONT WAGON                  (FFS)
 100  357019025    5 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        GRANADA                         (FFS)
 100  357019055    5 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        THUNDERBIRD                     (FFS)
 100  357019055    5 18 28 22  1293 255A4-2 8   2LY 18.1000 28.5000 21.6562( 4.2L)        6                        THUNDERBIRD                     (FFS)
 100  357024010    3 20 28 22  1162 255A3-1 8   2AY 19.5000 27.5000 22.4372( 4.2L)        6                        CAPRI                           (FFS)
 100  357024016    5 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        ZEPHYR                          (FFS)
 100  357024017    8 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        ZEPHYR WAGON                    (FFS)
 100  357024020    5 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        COUGAR                          (FFS)
 100  357024025    5 18 25 21  1293 255A3-1 8   2AY 18.1000 24.8000 20.6050( 4.2L)        6                        XR7                             (FFS)
 100  357024025    5 18 28 22  1293 255A4-2 8   2LY 18.1000 28.5000 21.6562( 4.2L)        6                        XR7                             (FFS)
 100  358019045    6 17 25 20  1367 255A4-2 8   2LY 16.6000 25.4000 19.6660( 4.2L)        6                        LTD                             (FFS)
 100  358024040    6 17 25 20  1367 255A4-2 8   2LY 16.6000 25.4000 19.6660( 4.2L)        6                        MARQUIS                         (FFS)
 100  367019055    5 17 25 20  1367 302A4-2 8   2LY 16.7000 25.4000 19.7431( 5.0L)        6                        THUNDERBIRD                     (FFS)
 100  367024025    5 17 25 20  1367 302A4-2 8   2LY 16.7000 25.4000 19.7431( 5.0L)        6                        XR7                             (FFS)
 100  367119045    6 17 26 20  1367 302A4-2 8   2LY 17.0298 26.1370 20.1966( 5.0L)        6                        LTD                             (FFS)
 100  367119050    9 17 26 20  1367 302A4-2 8   2LY 17.0298 26.1370 20.1966( 5.0L)        6                        LTD WAGON                       (FFS)
 100  367124040    6 17 26 20  1367 302A4-2 8   2LY 17.0298 26.1370 20.1966( 5.0L)        6                        MARQUIS                         (FFS)
 100  367124045    9 17 26 20  1367 302A4-2 8   2LY 17.0298 26.1370 20.1966( 5.0L)        6                        MARQUIS WAGON                   (FFS)
 100  369019045    6 16 24 19  1453 302A4-2 8  FILY 15.7730 23.9655 18.6405( 5.0L)        6                        LTD                             (FFS)
 100  369019050    9 16 24 19  1453 302A4-2 8  FILY 15.7730 23.9655 18.6405( 5.0L)        6                        LTD WAGON                       (FFS)
 100  369024040    6 16 24 19  1453 302A4-2 8  FILY 15.7730 23.9655 18.6405( 5.0L)        6                        MARQUIS                         (FFS)
 100  369024045    9 16 24 19  1453 302A4-2 8  FILY 15.7730 23.9655 18.6405( 5.0L)        6                        MARQUIS WAGON                   (FFS)
 100  369024050    6 16 24 19  1453 302A4-2 8  FILY 15.7730 23.9655 18.6405( 5.0L)        6                        TOWN CAR                        (FFS)
 100  369024055    6 16 24 19  1453 302A4-2 8  FILY 15.7730 23.9655 18.6405( 5.0L)        6                        CONTINENTAL MARK VI             (FFS)
 100  375119045    6 15 24 18  1551 351A4-2 8   2LY 14.8498 23.5983 17.8232( 5.8L)        6                        LTD                             (FFS)
 100  375119050    9 15 24 18  1551 351A4-2 8   2LY 14.8498 23.5983 17.8232( 5.8L)        6                        LTD WAGON                       (FFS)
 100  375124040    6 15 24 18  1551 351A4-2 8   2LY 14.8498 23.5983 17.8232( 5.8L)        6                        MARQUIS                         (FFS)
 100  375124045    9 15 24 18  1551 351A4-2 8   2LY 14.8498 23.5983 17.8232( 5.8L)        6                        MARQUIS WAGON                   (FFS)
 001  380570005   10 26 35 29   895 120M4-1 4   2MY 25.6000 34.9000 29.0881(2000CC)       6                        COURIER PICKUP 2WD
 001  380570005   10 26 36 29   895 120M5-2 4   2MY 25.9000 35.5000 29.4885(2000CC)       6                        COURIER PICKUP 2WD
 001  381570005   10 19 26 22  1223 140A3-1 4   2AY 19.4000 25.5000 21.7403(2300CC)       6                        COURIER PICKUP 2WD
 001  381570005   10 19 29 23  1223 140M4-1 4   2MY 18.9000 29.3492 22.5057(2300CC)       6                        COURIER PICKUP 2WD
 001  381570005   10 20 30 23  1162 140M5-2 4   2MY 19.6000 29.7000 23.1413(2300CC)       6                        COURIER PICKUP 2WD
 100  388070010   12 16 20 18  1453 300A3-1 6   1AY 16.4000 20.4000 17.9871( 4.9L)        6                        F100/F150 PICKUP 2WD            (FFS)
 100  388070015   12 16 20 18  1453 300A3-1 6   1AY 16.1695 20.1284 17.7396( 4.9L)        6                        F250 PICKUP 2WD                 (FFS)
 100  388070040   14 15 19 17  1551 300A3-1 6   1AY 15.4110 19.2319 16.9241( 4.9L)        6                        E100/150 ECONOLINE 2WD          (FFS)
 100  388070045   14 15 18 16  1551 300A3-1 6   1AY 14.6891 18.3745 16.1465( 4.9L)        6                        E250 ECONOLINE 2WD              (FFS)
 100  388070050   15 14 18 15  1660 300A3-1 6   1AY 14.0000 17.7000 15.4537( 4.9L)        6                        E100/150 CLUB WAGON 2WD         (FFS)
 100  388170050   15 16 21 18  1453 300M3-1 6   1MY 16.2789 20.8822 18.0716( 4.9L)        6                        E100/150 CLUB WAGON 2WD         (FFS)
 100  388170050   15 17 22 19  1367 300M4-2 6   1MY 16.5215 21.9519 18.5910( 4.9L)        6                        E100/150 CLUB WAGON 2WD         (FFS)
 100  388270010   12 19 27 22  1223 300M4-2 6   1MY 18.5333 27.1665 21.6259( 4.9L)        6                        F100/F150 PICKUP 2WD            (FFS)
 100  388370040   14 18 23 20  1293 300M3-1 6   1MY 17.7797 23.1734 19.8598( 4.9L)        6                        E100/150 ECONOLINE 2WD          (FFS)
 100  388370040   14 18 26 21  1293 300M4-2 6   1MY 18.0032 25.6834 20.8025( 4.9L)        6                        E100/150 ECONOLINE 2WD          (FFS)
 100  388570010   12 18 25 21  1293 300M3-1 6   1CY 18.2914 24.5180 20.6515( 4.9L)        6                        F100/F150 PICKUP 2WD            (FFS)
 100  393070015   12 14 17 15  1660 302A3-1 8   2AY 13.9000 16.7000 15.0343( 5.0L)        6                        F250 PICKUP 2WD                 (FFS)
 100  393070040   14 14 17 15  1660 302A3-1 8   2AY 13.8047 16.5578 14.9211( 5.0L)        6                        E100/150 ECONOLINE 2WD          (FFS)
 100  393070045   14 14 17 15  1660 302A3-1 8   2AY 13.9000 16.7000 15.0343( 5.0L)        6                        E250 ECONOLINE 2WD              (FFS)
 100  393070050   15 13 15 14  1788 302A3-1 8   2AY 12.6000 14.8000 13.5033( 5.0L)        6                        E100/150 CLUB WAGON 2WD         (FFS)
 100  393170015   12 14 19 16  1660 302A4-2 8   2LY 14.1277 18.8280 15.9157( 5.0L)        6                        F250 PICKUP 2WD                 (FFS)
 100  393270010   12 16 22 18  1453 302A4-2 8   2LY 15.5813 22.1657 17.9856( 5.0L)        6                        F100/F150 PICKUP 2WD            (FFS)
 100  394070025   13 14 16 15  1660 302A3-1 8   2AY 13.5469 15.8949 14.5115( 5.0L)        6                        F150 PICKUP 4WD                 (FFS)
 100  394070060   18 13 15 14  1788 302A3-1 8   2AY 12.9000 14.8000 13.6909( 5.0L)        6                        BRONCO 4WD                      (FFS)
 100  398070010   12 14 18 16  1660 351A3-1 8   2AY 14.0000 18.2846 15.6503( 5.8L)        6                        F100/F150 PICKUP 2WD            (W-ENG)   (FFS)
 100  398170010   12 14 21 16  1660 351M4-2 8   2MY 13.9902 20.6544 16.3665( 5.8L)        6                        F100/F150 PICKUP 2WD            (W-ENG)   (FFS)
 100  398170015   12 14 17 15  1660 351A3-1 8   2AY 14.0000 17.2976 15.3137( 5.8L)        6                        F250 PICKUP 2WD                 (W-ENG)   (FFS)
 100  398170015   12 13 16 14  1788 351C4-1 8   2CY 12.5802 15.9497 13.9018( 5.8L)        6                        F250 PICKUP 2WD                 (W-ENG)   (FFS)
 100  398170040   14 14 17 15  1660 351A3-1 8   2AY 13.7844 16.9739 15.0576( 5.8L)        6                        E100/150 ECONOLINE 2WD          (W-ENG)   (FFS)
 100  398170045   14 11 14 12  2113 351A3-1 8   2AY 11.4222 13.5648 12.2962( 5.8L)        6                        E250 ECONOLINE 2WD              (W-ENG)   (FFS)
 100  398170050   15 11 14 12  2113 351A3-1 8   2AY 11.4222 13.5648 12.2962( 5.8L)        6                        E100/150 CLUB WAGON 2WD         (W-ENG)   (FFS)
 100  399070030   13 13 16 14  1788 351C4-1 8   2CY 12.7000 15.7000 13.8948( 5.8L)        6                        F250 PICKUP 4WD                 (W-ENG)   (FFS)
 100  399170025   13 13 15 14  1788 351A3-1 8   2AY 12.9208 14.9000 13.7423( 5.8L)        6                        F150 PICKUP 4WD                 (W-ENG)   (FFS)
 100  399170030   13 12 14 13  1937 351A3-1 8   2AY 11.9000 14.3000 12.8722( 5.8L)        6                        F250 PICKUP 4WD                 (W-ENG)   (FFS)
 100  399170060   18 12 14 13  1937 351A3-1 8   2AY 11.9000 14.3000 12.8722( 5.8L)        6                        BRONCO 4WD                      (W-ENG)   (FFS)
