 100  198285015   13 18 24 20  1376 258M4-1 6   2MY 18.2000 23.7000 20.3223               6                        J-10 PICKUP 4WD                 (FFS)
 100  198285025   11 21 29 24  1178 258A3-1 6   2LY 20.8000 29.4000 23.9530               6                        SCRAMBLER PICKUP 4WD            (FFS)
 100  198285025   11 18 25 21  1376 258M4-1 6   2MY 18.4000 24.7000 20.7857               6                        SCRAMBLER PICKUP 4WD            (FFS)
 100  198285025   11 18 26 21  1376 258M5-2 6   2MY 18.0000 25.6000 20.7755               6                        SCRAMBLER PICKUP 4WD            (FFS)
 100  198385010   18 18 25 21  1376 258M5-2 6   2MY 17.7915 25.2550 20.5204               6                        CHEROKEE/WAGONEER 4WD
 100  198385015   13 18 25 21  1376 258M5-2 6   2MY 17.7915 25.2550 20.5204               6                        J-10 PICKUP 4WD
 001  199251505   18 23 31 26  1077 150M4-1 4   1MY 22.6618 30.8309 25.7297               6                        EAGLE 4WD                        (FFS)
 001  199251505   18 23 32 26  1077 150M5-2 4   1MY 23.0000 32.1000 26.3631               6                        EAGLE 4WD                        (FFS)
 001  199251510   18 21 27 23  1178 150A3-1 4   1AY 20.7000 27.2000 23.1942               6                        EAGLE SX/4 4WD                   (FFS)
 001  199251510   18 23 31 26  1077 150M4-1 4   1MY 22.6618 30.8309 25.7297               6                        EAGLE SX/4 4WD                   (FFS)
 001  199251510   18 23 32 26  1077 150M5-2 4   1MY 23.0000 32.1000 26.3631               6                        EAGLE SX/4 4WD                   (FFS)
 001  199285005   18 22 27 24  1126 150M4-1 4   1MY 21.7832 26.9933 23.8552               6                        CJ-5/7 4WD                       (FFS)
 001  199285005   18 22 27 24  1126 150M5-2 4   1MY 21.5000 27.3000 23.7728               6                        CJ-5/7 4WD                       (FFS)
 001  199285025   11 22 27 24  1126 150M4-1 4   1MY 21.7832 26.9933 23.8552               6                        SCRAMBLER PICKUP 4WD             (FFS)
 001  199285025   11 22 27 24  1126 150M5-2 4   1MY 21.5000 27.3000 23.7728               6                        SCRAMBLER PICKUP 4WD             (FFS)
 001  211016005    4 34 51 40   728  97M4-2 4   2MY 33.6771 51.4374 39.8723( 1.6L)        6                        OMNI                            (FFS)
 001  211016007    3 34 51 40   728  97M4-2 4   2MY 33.6771 51.4374 39.8723( 1.6L)        6                        CHARGER                         (FFS)
 001  211032005    4 34 51 40   728  97M4-2 4   2MY 33.6771 51.4374 39.8723( 1.6L)        6                        HORIZON                         (FFS)
 001  211032007    3 34 51 40   728  97M4-2 4   2MY 33.6771 51.4374 39.8723( 1.6L)        6                        TURISMO                         (FFS)
 001  211116005    4 33 52 39   750  97M5-2 4   2MY 32.5428 52.2866 39.2046( 1.6L)        6                        OMNI                            (FFS)
 001  211116007    3 33 52 39   750  97M5-2 4   2MY 32.5428 52.2866 39.2046( 1.6L)        6                        CHARGER                         (FFS)
 001  211132005    4 33 52 39   750  97M5-2 4   2MY 32.5428 52.2866 39.2046( 1.6L)        6                        HORIZON                         (FFS)
 001  211132007    3 33 52 39   750  97M5-2 4   2MY 32.5428 52.2866 39.2046( 1.6L)        6                        TURISMO                         (FFS)
 001  212016005    4 32 50 38   772 105M4-2 4   2MY 31.8708 49.7768 38.0264( 1.7L)        6                        OMNI                            (FFS)
 001  212016007    3 32 50 38   772 105M4-2 4   2MY 31.8708 49.7768 38.0264( 1.7L)        6                        CHARGER                         (FFS)
 001  212032005    4 32 50 38   772 105M4-2 4   2MY 31.8708 49.7768 38.0264( 1.7L)        6                        HORIZON                         (FFS)
 001  212032007    3 32 50 38   772 105M4-2 4   2MY 31.8708 49.7768 38.0264( 1.7L)        6                        TURISMO                         (FFS)
 001  213013020    5 24 32 27  1032 135A3-1 4   2AY 23.9297 32.0345 27.0042( 2.2L)        6                        E CLASS/NEW YORKER              (FFS)
 001  213013030    5 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        LEBARON                         (FFS)
 001  213013030    5 28 44 34   884 135M5-2 4   2MY 28.1000 44.3000 33.6350( 2.2L)        6                        LEBARON                         (FFS)
 001  213013035    8 24 32 27  1032 135A3-1 4   2AY 23.9297 32.0345 27.0042( 2.2L)        6                        TOWN AND COUNTRY WAGON          (FFS)
 001  213013040    3 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        LEBARON CONVERTIBLE             (FFS)
 001  213016005    4 29 38 32   854 135A3-1 4   2AY 29.0000 37.7000 32.3605( 2.2L)        6                        OMNI                            (FFS)
 001  213016005    4 29 42 34   854 135M4-2 4   2MY 29.0000 41.6000 33.5764( 2.2L)        6                        OMNI                            (FFS)
 001  213016005    4 28 47 34   884 135M5-2 4   2MY 28.3000 46.8000 34.4234( 2.2L)        6                        OMNI                            (FFS)
 001  213016007    3 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        CHARGER                         (FFS)
 001  213016007    3 29 41 33   854 135M4-2 4   2MY 28.5738 41.3184 33.1791( 2.2L)        6                        CHARGER                         (FFS)
 001  213016007    3 28 46 34   884 135M5-2 4   2MY 28.2106 45.6528 34.0678( 2.2L)        6                        CHARGER                         (FFS)
 001  213016050    5 28 35 31   884 135A3-1 4   2AY 27.5572 35.1385 30.5204( 2.2L)        6                        ARIES                           (FFS)
 001  213016050    5 29 41 33   854 135M4-2 4   2MY 28.7706 41.4490 33.3629( 2.2L)        6                        ARIES                           (FFS)
 001  213016050    5 28 46 34   884 135M5-2 4   2MY 28.2067 45.6043 34.0526( 2.2L)        6                        ARIES                           (FFS)
 001  213016055    8 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        ARIES WAGON                     (FFS)
 001  213016055    8 28 41 33   884 135M4-2 4   2MY 28.1000 41.0000 32.7348( 2.2L)        6                        ARIES WAGON                     (FFS)
 001  213016055    8 28 44 34   884 135M5-2 4   2MY 28.1000 44.3000 33.6350( 2.2L)        6                        ARIES WAGON                     (FFS)
 001  213016060    5 24 32 27  1032 135A3-1 4   2AY 23.9297 32.0345 27.0042( 2.2L)        6                        600                             (FFS)
 001  213016080    5 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        400                             (FFS)
 001  213016080    5 28 44 34   884 135M5-2 4   2MY 28.1000 44.3000 33.6350( 2.2L)        6                        400                             (FFS)
 001  213016085    3 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        400 CONVERTIBLE                 (FFS)
 001  213032005    4 29 38 32   854 135A3-1 4   2AY 29.0000 37.7000 32.3605( 2.2L)        6                        HORIZON                         (FFS)
 001  213032005    4 29 42 34   854 135M4-2 4   2MY 29.0000 41.6000 33.5764( 2.2L)        6                        HORIZON                         (FFS)
 001  213032005    4 28 47 34   884 135M5-2 4   2MY 28.3000 46.8000 34.4234( 2.2L)        6                        HORIZON                         (FFS)
 001  213032007    3 28 36 31   884 135A3-1 4   2AY 27.7815 35.5303 30.8047( 2.2L)        6                        TURISMO                         (FFS)
 001  213032007    3 29 41 33   854 135M4-2 4   2MY 28.5735 41.3182 33.1789( 2.2L)        6                        TURISMO                         (FFS)
 001  213032007    3 28 45 34   884 135M5-2 4   2MY 28.1468 44.8639 33.8172( 2.2L)        6                        TURISMO                         (FFS)
 001  213032060    5 28 35 31   884 135A3-1 4   2AY 27.5426 35.1132 30.5020( 2.2L)        6                        RELIANT                         (FFS)
 001  213032060    5 29 41 33   854 135M4-2 4   2MY 28.7633 41.4442 33.3561( 2.2L)        6                        RELIANT                         (FFS)
 001  213032060    5 28 46 34   884 135M5-2 4   2MY 28.2059 45.5940 34.0493( 2.2L)        6                        RELIANT                         (FFS)
 001  213032065    8 27 35 30   916 135A3-1 4   2AY 27.4404 34.9355 30.3727( 2.2L)        6                        RELIANT WAGON                   (FFS)
 001  213032065    8 28 41 33   884 135M4-2 4   2MY 28.1000 41.0000 32.7348( 2.2L)        6                        RELIANT WAGON                   (FFS)
 001  213032065    8 28 44 34   884 135M5-2 4   2MY 28.1000 44.3000 33.6350( 2.2L)        6                        RELIANT WAGON                   (FFS)
 001  213116060    5 23 38 28  1077 135M5-2 4   2MY 23.4000 37.5000 28.1656( 2.2L)        6                        600                             (FFS)
 001  213313020    5 25 32 28   990 135A3-1 4  FIAY 24.9000 32.5000 27.8284( 2.2L)        6                        E CLASS/NEW YORKER              (FFS)
 001  213316060    5 25 32 28   990 135A3-1 4  FIAY 24.9000 32.5000 27.8284( 2.2L)        6                        600                             (FFS)
 001  214013020    5 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        E CLASS/NEW YORKER
 001  214013030    5 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        LEBARON
 001  214013035    8 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        TOWN AND COUNTRY WAGON
 001  214013040    3 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        LEBARON CONVERTIBLE
 001  214016050    5 24 30 26  1032 156A3-1 4   2AY 23.6157 30.3813 26.2458( 2.6L)        6                        ARIES
 001  214016055    8 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        ARIES WAGON
 001  214016060    5 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        600
 001  214016080    5 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        400
 001  214016085    3 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        400 CONVERTIBLE
 001  214032060    5 24 30 26  1032 156A3-1 4   2AY 23.6157 30.3813 26.2458( 2.6L)        6                        RELIANT
 001  214032065    8 22 29 25  1126 156A3-1 4   2AY 22.0003 29.3252 24.7863( 2.6L)        6                        RELIANT WAGON
 001  214113045    5 21 28 23  1178 156A3-1 4   2AY 20.7000 28.0000 23.4513( 2.6L)        6                        CHRYSLER EXECUTIVE SEDAN
 001  215013015    5 18 24 20  1376 225A3-1 6   1AY 17.6000 24.4000 20.1237               6                        CORDOBA                         (FFS)
 001  215013060    5 18 24 20  1376 225A3-1 6   1AY 17.6000 24.4000 20.1237               6                        FIFTH AVENUE EDITION            (FFS)
 001  215016040    5 19 25 21  1302 225A3-1 6   1AY 18.7000 25.4000 21.2187               6                        DIPLOMAT                        (FFS)
 001  215016075    5 19 25 21  1302 225A3-1 6   1AY 18.7000 25.4000 21.2187               6                        MIRADA                          (FFS)
 001  215032030    5 19 25 21  1302 225A3-1 6   1AY 18.7000 25.4000 21.2187               6                        GRAN FURY                       (FFS)
 001  217013015    5 17 26 20  1455 318A3-1 8   2LY 16.5136 25.7967 19.7044               6                        CORDOBA                         (FFS)
 001  217013060    5 17 26 20  1455 318A3-1 8   2LY 16.5136 25.7967 19.7044               6                        FIFTH AVENUE EDITION            (FFS)
 001  217016040    5 17 26 20  1455 318A3-1 8   2LY 16.5136 25.7967 19.7044               6                        DIPLOMAT                        (FFS)
 001  217016075    5 17 26 20  1455 318A3-1 8   2LY 16.5136 25.7967 19.7044               6                        MIRADA                          (FFS)
 001  217032030    5 17 26 20  1455 318A3-1 8   2LY 16.5136 25.7967 19.7044               6                        GRAN FURY                       (FFS)
2001  218016040    5 14 21 16  1767 318A3-1 8   4LY 14.0000 20.6000 16.3585               6                        DIPLOMAT                        (FFS)
2001  218032030    5 14 21 16  1767 318A3-1 8   4LY 14.0000 20.6000 16.3585               6                        GRAN FURY                       (FFS)
 001  219021410    5 16 26 19  1547 318A3-1 8  FILY 16.0000 26.0000 19.3488               6                        IMPERIAL                        (FFS)
 001  223065007   10 25 35 29   990 135A3-1 4   2AY 24.7976 34.9294 28.5203( 2.2L)        6                        RAMPAGE PICKUP 2WD
 001  223065007   10 28 47 34   884 135M5-2 4   2MY 27.9000 46.9000 34.1202( 2.2L)        6                        RAMPAGE PICKUP 2WD
 001  223091007   10 25 35 29   990 135A3-1 4   2AY 24.7976 34.9294 28.5203( 2.2L)        6                        SCAMP
 001  223091007   10 28 47 34   884 135M5-2 4   2MY 27.9000 46.9000 34.1202( 2.2L)        6                        SCAMP
 001  223165007   10 28 42 33   884 135M4-2 4   2MY 28.2000 42.3000 33.1765( 2.2L)        6                        RAMPAGE PICKUP 2WD
